Primary_ID	ChEBI Name
CHEBI:15707	2,6-dioxo-6-phenylhexanoic acid
CHEBI:15708	trans-aconitate(3-)
CHEBI:15709	xanthotoxol
CHEBI:15710	betaine aldehyde
CHEBI:15711	1D-1-O-(indol-3-yl)acetyl-myo-inositol
CHEBI:15712	2,3-dihydrobiochanin A
CHEBI:15713	UTP
CHEBI:15714	trans-sinapic acid
CHEBI:15715	streptomycin 3''-phosphate
CHEBI:15716	12-hydroxydihydrochelirubine
CHEBI:15717	4beta-(hydroxymethyl)-4alpha-methyl-5alpha-cholest-7-en-3beta-ol
CHEBI:15718	2,3',4,6-tetrahydroxybenzophenone
CHEBI:15720	8-[(1R,2R)-3-oxo-2-{(Z)-pent-2-en-1-yl}cyclopentyl]octanoate
CHEBI:15721	sedoheptulose 7-phosphate
CHEBI:15722	peptidyl amide
CHEBI:15723	1,6-bis-O-galloyl-beta-D-glucose
CHEBI:15724	trimethylamine N-oxide
CHEBI:15725	trimethylenediamine
CHEBI:15726	1-acyl-2-linoleoyl-sn-glycero-3-phosphocholine
CHEBI:15727	carnosine
CHEBI:15728	4-guanidinobutanoic acid
CHEBI:15729	L-ornithine
CHEBI:15730	pyruvic oxime
CHEBI:15731	rRNA containing 2'-O-methyladenosine
CHEBI:15732	phosphonoacetic acid
CHEBI:15733	N-methylaniline
CHEBI:15734	primary alcohol
CHEBI:15735	S-formylmycothiol
CHEBI:15737	N-carbamoylsarcosine
CHEBI:15738	staurosporine
CHEBI:15739	isopropylamine
CHEBI:15740	formate
CHEBI:15741	succinic acid
CHEBI:15742	pseudotropine
CHEBI:15743	butanal
CHEBI:15744	dTDP-4-dehydro-6-deoxy-L-mannose
CHEBI:15745	2-aminomuconic 6-semialdehyde
CHEBI:15746	spermine
CHEBI:15749	3-carboxy-cis,cis-muconic acid
CHEBI:15750	dolichyl diphosphate
CHEBI:15751	ADP alpha-D-glucoside
CHEBI:15753	2-oxoadipic acid
CHEBI:15754	3-O-beta-D-galactopyranosyl-sn-glycerol
CHEBI:15755	3alpha,7alpha,12beta-trihydroxy-5beta-cholanate
CHEBI:15756	hexadecanoic acid
CHEBI:15757	(S)-4-amino-5-oxopentanoic acid
CHEBI:15758	leucocyanidin
CHEBI:15759	2,3-epoxyphylloquinone
CHEBI:15760	tyramine
CHEBI:15761	N-methylpyridinium
CHEBI:15763	nicotinic acid D-ribonucleotide
CHEBI:15764	anthocyanidin 3,5-diglucoside
CHEBI:15765	L-dopa
CHEBI:15766	N-benzoyl-D-arginine-4-nitroanilide
CHEBI:15767	dichloromethane
CHEBI:15768	3,5-diiodo-L-tyrosine
CHEBI:15769	N-[(R)-4-phosphopantothenoyl]-L-cysteine
CHEBI:15770	D-erythritol 4-phosphate
CHEBI:15771	loganin
CHEBI:15772	L-dopachrome
CHEBI:15773	cyclohexylamine
CHEBI:15774	dTDP-beta-L-rhamnose
CHEBI:15775	3-oxoadipate(2-)
CHEBI:15776	cephalosporin C
CHEBI:15777	4-oxocyclohexanecarboxylate
CHEBI:15778	N-acyl-D-amino acid
CHEBI:15779	N-acyl-D-aspartic acid
CHEBI:15781	N(alpha),N(alpha),N(alpha)-trimethyl-L-histidine
CHEBI:15782	viomycin
CHEBI:15783	N,N-dimethyl-1,4-phenylenediamine
CHEBI:15784	N-acetyl-D-glucosamine 6-phosphate
CHEBI:15785	1-(alk-1-enyl)-sn-glycero-3-phosphoethanolamine
CHEBI:15786	3-hydroxy-N(6),N(6),N(6)-trimethyl-L-lysine
CHEBI:15787	deoxylimonoic acid D-ring-lactone
CHEBI:15788	3,5-dichlorocatechol
CHEBI:15789	2'-O-methyllicodione
CHEBI:15791	(S)-2-halocarboxylic acid
CHEBI:15792	malonate(2-)
CHEBI:15793	3-hydroxyanthranilic acid
CHEBI:15794	juglone
CHEBI:15795	protoaphin aglucone
CHEBI:15797	1-(4-amino-2-methylpyrimidin-5-ylmethyl)-3-(2-hydroxyethyl)-2-methylpyridinium bromide
CHEBI:15798	D-alanyl-L-alanyl poly(glycerol phosphate)
CHEBI:15799	1-palmitoyl-sn-glycerol 3-phosphate
CHEBI:15801	(R)-2-hydroxyglutarate(2-)
CHEBI:15802	alpha,beta-didehydrotryptophan
CHEBI:15805	D-octopine
CHEBI:15807	beta-L-arabinose 1-phosphate
CHEBI:15808	12-dehydrotetracycline
CHEBI:15809	dolichyl D-mannosyl phosphate
CHEBI:15811	O-phospho-L-serine
CHEBI:15812	dolichyl beta-D-glucosyl phosphate
CHEBI:15815	quinolin-4-ol
CHEBI:15816	D-arginine
CHEBI:15819	N(6)-(dimethylallyl)adenosine 5'-monophosphate
CHEBI:15820	GDP-alpha-D-mannose
CHEBI:15821	5-hydroxy-6-methylpyridine-3-carboxylic acid
CHEBI:15822	17alpha-estradiol 3-glucosiduronic acid
CHEBI:15823	1,5-dihydrocoenzyme F420
CHEBI:15825	3-methylbut-2-enal
CHEBI:15826	16alpha-hydroxyprogesterone
CHEBI:15827	N(omega)-(ADP-D-ribosyl)-L-arginine
CHEBI:15829	L-serine O-sulfate
CHEBI:15830	8-amino-7-oxononanoic acid
CHEBI:15831	geranylgeranyl diphosphate
CHEBI:15832	urea-1-carboxylate
CHEBI:15833	sulcatol
CHEBI:15834	1-O-galloyl-beta-D-glucose
CHEBI:15835	1-acylglycerone 3-phosphate
CHEBI:15836	4-phospho-L-aspartic acid
CHEBI:15837	isoamylol
CHEBI:15838	(7R)-7-(5-carboxy-5-oxopentanamido)cephalosporanic acid
CHEBI:15840	N-acylneuraminic acid 9-phosphate
CHEBI:15842	orotidine 5'-phosphate
CHEBI:15843	arachidonic acid
CHEBI:15844	1D-myo-inositol 3,4,5,6-tetrakisphosphate
CHEBI:15845	keto-L-tagatose 6-phosphate
CHEBI:15846	NAD(+)
CHEBI:15847	2-(alpha-D-mannosyl)-D-glyceric acid
CHEBI:15849	aryl(methyl)malonic acid
CHEBI:15850	1-O-alkyl-sn-glycerol
CHEBI:15851	3-(uracil-1-yl)-L-alanine
CHEBI:15852	aquacob(III)alamin
CHEBI:15854	quinine
CHEBI:15855	UDP-6-sulfoquinovose
CHEBI:15857	5-L-glutamyl amino acid
CHEBI:15858	bromide
CHEBI:15859	N-carbamoyl-L-aspartic acid
CHEBI:15860	N-methylhexanamide
CHEBI:15861	trichodiene
CHEBI:15862	ethylamine
CHEBI:15863	4-(4-deoxy-beta-D-gluc-4-enosyluronic acid)-D-galacturonic acid
CHEBI:15864	luteolin
CHEBI:15865	6-phospho-2-dehydro-D-gluconate(1-)
CHEBI:15867	D-xylono-1,5-lactone
CHEBI:15868	CDP-N-methylethanolamine
CHEBI:15870	betaine aldehyde hydrate
CHEBI:15871	o-orsellinate depside
CHEBI:15873	alpha-D-glucosamine 6-phosphate
CHEBI:15874	N(2)-malonyl-D-tryptophan
CHEBI:15876	beta-D-galactosyl-1,3-(N-acetyl-beta-D-glucosaminyl-1,6)-N-acetyl-D-galactosaminyl group
CHEBI:15877	L-lupinate
CHEBI:15878	10-hydroxydihydrosanguinarine
CHEBI:15880	S-methyl 3-phospho-1-thio-D-glycerate
CHEBI:15881	2-oxopropyl-CoM
CHEBI:15882	phenol
CHEBI:15883	P(1),P(4)-bis(5'-guanosyl) tetraphosphate
CHEBI:15884	tropine
CHEBI:15885	L-2-amino-4-chloropent-4-enoic acid
CHEBI:15886	UDP-N-acetyl-2-amino-2-deoxy-D-glucuronate
CHEBI:15887	5-aminopentanoic acid
CHEBI:15888	5-oxohexanoic acid
CHEBI:15889	sterol
CHEBI:15890	5,6-dimethylbenzimidazole
CHEBI:15891	taurine
CHEBI:15892	S-succinylglutathione
CHEBI:15893	1-pyrroline-5-carboxylate
CHEBI:15894	(2-trans,6-trans)-farnesal
CHEBI:15895	D-galactono-1,4-lactone
CHEBI:15896	3,4-dihydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione
CHEBI:15897	N-(long-chain-acyl)ethanolamine
CHEBI:15899	(R)-5-diphosphomevalonic acid
CHEBI:15900	trans-2,3-epoxysuccinic acid
CHEBI:15901	5,6-dihydrouracil
CHEBI:15902	alpha-D-xylose 1-phosphate
CHEBI:15903	beta-D-glucose
CHEBI:15904	long-chain fatty acid
CHEBI:15905	(R)-4'-phosphopantothenic acid
CHEBI:15906	demethylmacrocin
CHEBI:15907	phosphoramidic acid
CHEBI:15908	L-threonic acid
CHEBI:15911	desulfoglucotropeolin
CHEBI:15913	(R)-2-hydroxyoctadecanoic acid
CHEBI:15914	2-amino-4-oxopentanoic acid
CHEBI:15915	ADP-L-glycero-D-manno-heptose
CHEBI:15916	serine phosphoethanolamine
CHEBI:15917	N-(D-glucopyranosyl)nicotinate
CHEBI:15918	2'-deoxycytosine 5'-monophosphate
CHEBI:15919	N(6)-(1,2-dicarboxyethyl)-AMP
CHEBI:15920	columbamine
CHEBI:15924	5-oxopent-3-ene-1,2,5-tricarboxylic acid
CHEBI:15925	2-dehydro-3-deoxy-6-phospho-D-gluconic acid
CHEBI:15926	dolichyl diphosphooligosaccharide
CHEBI:15927	N-ribosylnicotinamide
CHEBI:15929	(-)-methyl jasmonate
CHEBI:15930	atrazine
CHEBI:15931	2-acetamido-2-deoxy-3-O-(4-deoxy-alpha-L-threo-hex-4-enopyranosyluronic acid)-4-O-sulfo-D-galactopyranose
CHEBI:15932	apiin
CHEBI:15933	UDP-D-apiose
CHEBI:15934	5-amino-6-(D-ribitylamino)uracil
CHEBI:15936	aldehydo-D-xylose
CHEBI:15937	trans-5-O-(4-coumaroyl)-D-quinic acid
CHEBI:15938	pregnan-21-ol
CHEBI:15939	glycyrrhizinic acid
CHEBI:15940	nicotinic acid
CHEBI:15941	2,3-dihydroxy-2,3-dihydrobenzoic acid
CHEBI:15942	2-aminobenzenesulfonate
CHEBI:15943	poly(glycerol phosphate) macromolecule
CHEBI:15944	6-O-methylnorlaudanosoline
CHEBI:15945	D-galactono-1,5-lactone
CHEBI:15946	keto-D-fructose 6-phosphate
CHEBI:15947	N-acetyl-beta-D-glucosaminylamine
CHEBI:15948	lycopene
CHEBI:15949	diphthamide
CHEBI:15950	(S)-coclaurine
CHEBI:15951	3-methyl-1-(2,4,6-trihydroxyphenyl)butan-1-one
CHEBI:15952	dTDP-4-amino-4,6-dideoxy-D-glucose
CHEBI:15953	6-imino-5-oxocyclohexa-1,3-dienecarboxylic acid
CHEBI:15954	aldehydo-D-glucose 6-phosphate
CHEBI:15955	discadenine
CHEBI:15956	biotin
CHEBI:15957	stipitatic acid
CHEBI:15958	phosphatidyl-N-methylethanolamine
CHEBI:15960	O-acetylcarnitinium
CHEBI:15961	O-phospho-L-homoserine
CHEBI:15963	ribitol
CHEBI:15964	cyclohexylsulfamic acid
CHEBI:15966	D-glutamic acid
CHEBI:15968	3-guanidinopropanoic acid
CHEBI:15970	O-carbamoyl-L-serine
CHEBI:15971	L-histidine
CHEBI:15972	dTDP-4-amino-4,6-dideoxy-D-galactose
CHEBI:15975	1D-5-O-methyl-myo-inositol
CHEBI:15976	3-indoleglycolaldehyde
CHEBI:15977	cyclohex-2-enone
CHEBI:15978	sn-glycerol 3-phosphate
CHEBI:15979	1-benzyl-2-methyl-1,2,3,4-tetrahydroisoquinoline
CHEBI:15980	(R)-pantoate
CHEBI:15981	heparan sulfate alpha-D-glucosaminide 3-sulfate
CHEBI:15982	cob(I)alamin
CHEBI:15984	N-(4-nitrophenyl)-3-oxovalidamine
CHEBI:15986	polynucleotide
CHEBI:15987	trithionate(2-)
CHEBI:15989	L-methionine S-oxide residue
CHEBI:15992	1-hydroxy-2-naphthoate
CHEBI:15993	N-acyl-D-glucosamine 6-phosphate
CHEBI:15994	5alpha-androstane-3,17-dione
CHEBI:15996	GTP
CHEBI:15997	2-methylpropanamine
CHEBI:15998	(2-amino-4-hydroxy-7,8-dihydropteridin-6-yl)methyl trihydrogen diphosphate
CHEBI:15999	4-hydroxyphenylpyruvic acid
CHEBI:16000	ethanolamine
CHEBI:16001	3-phospho-D-glyceroyl dihydrogen phosphate
CHEBI:16002	D-glucaric acid
CHEBI:16003	(R)-3-(4-hydroxyphenyl)lactic acid
CHEBI:16004	(R)-lactate
CHEBI:16005	methylarsonate(2-)
CHEBI:16007	methanethiol
CHEBI:16008	salicylaldehyde
CHEBI:16009	9-riburonosyladenine
CHEBI:16010	5-oxoproline
CHEBI:16011	2-ethylhexan-1-ol
CHEBI:16013	5-(3,4-diacetoxybut-1-ynyl)-2,2'-bithiophene
CHEBI:16015	L-glutamic acid
CHEBI:16016	dihydroxyacetone
CHEBI:16017	benzyl thiocyanate
CHEBI:16019	prenol
CHEBI:16020	1-methyladenosine
CHEBI:16021	oleandomycin 2'-O-phosphate
CHEBI:16022	CDP-ribitol
CHEBI:16023	D-erythrulose
CHEBI:16026	LL-2,6-diaminopimelic acid
CHEBI:16027	adenosine 5'-monophosphate
CHEBI:16028	L-2,4-diaminobutyrate
CHEBI:16029	N(alpha),N(alpha)-dimethyl-L-histidine
CHEBI:16030	acyldolichol
CHEBI:16031	indole-3-acetamide
CHEBI:16032	androsterone
CHEBI:16034	phosphoguanidinoacetic acid
CHEBI:16035	2'-hydroxy-2,3-dihydrodaidzein
CHEBI:16036	ethyl (S)-3-hydroxyhexanoate
CHEBI:16037	2-nitropropane
CHEBI:16038	phosphatidylethanolamine
CHEBI:16039	ITP
CHEBI:16040	cytosine
CHEBI:16042	halide anion
CHEBI:16043	2-deoxy-D-glucose 6-phosphate
CHEBI:16044	L-methionine residue
CHEBI:16046	alpha-D-galactosyl undecaprenyl diphosphate
CHEBI:16048	FMNH2
CHEBI:16049	CDP-abequose
CHEBI:16050	N-acetylisatin
CHEBI:16051	poly(ribitol phosphate)
CHEBI:16052	propene
CHEBI:16053	1beta,3beta,4alpha-p-menthane-3,8-diol
CHEBI:16054	2-benzylsuccinic acid
CHEBI:16055	aldehydo-L-rhamnose
CHEBI:16057	prenyl diphosphate
CHEBI:16058	2D-5-O-methyl-2,3,5/4,6-pentahydroxycyclohexanone
CHEBI:16059	N-acetyl-beta-D-glucosaminyl-1,3-beta-D-galactosyl-1,4-N-acetyl-D-glucosaminyl group
CHEBI:16060	10-deoxysarpagine
CHEBI:16062	N-acyl-D-mannosamine
CHEBI:16063	limonin 17-beta-D-glucoside
CHEBI:16064	keto-3-deoxy-D-manno-octulosonate
CHEBI:16065	scopolin
CHEBI:16066	11-cis-retinal
CHEBI:16067	1D-myo-inositol 1,4,5,6-tetrakisphosphate
CHEBI:16068	2-(3,4-dihydroxybenzoyloxy)-4,6-dihydroxybenzoic acid
CHEBI:16069	1H-imidazole
CHEBI:16070	1,5-anhydro-D-glucitol
CHEBI:16072	maleimide
CHEBI:16073	N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-D-glucosaminyl undecaprenyl diphosphate
CHEBI:16074	5beta-cholestan-3-one
CHEBI:16076	11alpha-hydroxyprogesterone
CHEBI:16077	D-glucopyranose 1-phosphate
CHEBI:16079	benzyl 2-methyl-3-oxobutanoate
CHEBI:16080	gamma-amino-beta-hydroxybutyric acid
CHEBI:16081	dTDP-L-dihydrostreptose
CHEBI:16082	UDP-alpha-D-xylose
CHEBI:16083	(S)-3-(indol-3-yl)-2-oxobutyric acid
CHEBI:16084	beta-D-fructofuranose 6-phosphate
CHEBI:16085	UDP-alpha-D-galacturonic acid
CHEBI:16086	mycothione
CHEBI:16087	isocitrate(3-)
CHEBI:16089	6-deoxyerythronolide B
CHEBI:16091	dolichol
CHEBI:16092	isoquinoline
CHEBI:16093	2-methylene-3-methylsuccinic acid
CHEBI:16094	thiosulfate(2-)
CHEBI:16095	sepiapterin
CHEBI:16096	palmatine
CHEBI:16097	GDP-6-deoxy-alpha-D-talose
CHEBI:16098	4-(L-alanin-3-yl)-2-hydroxy-cis,cis-muconate 6-semialdehyde
CHEBI:16099	4'-O-beta-D-glucosyl-cis-p-coumaric acid
CHEBI:16100	1,6-dihydroxy-2-methylcyclohexa-2,4-dienecarboxylic acid
CHEBI:16101	ethylbenzene
CHEBI:16104	3-(2-hydroxyphenyl)propanoic acid
CHEBI:16106	2,4-dichloro-5-oxo-2,5-dihydro-2-furylacetic acid
CHEBI:16108	dihydroxyacetone phosphate
CHEBI:16109	propane-1,3-diol
CHEBI:16110	1,2-diacyl-sn-glycero-3-phosphocholine(1+)
CHEBI:16111	nonane-4,6-dione
CHEBI:16112	chlorogenic acid
CHEBI:16113	cholesterol
CHEBI:16114	medicarpin
CHEBI:16116	3-hydroxy-4-methylanthranilic acid
CHEBI:16117	beta-D-galactosyl-(1->3)-N-acetyl-alpha-D-galactosaminyl group
CHEBI:16118	berberine
CHEBI:16119	shikimic acid
CHEBI:16120	5-oxopentanoate
CHEBI:16121	N-acetyl-beta-D-galactosaminyl-(1->4)-alpha-N-acetylneuraminosyl-(2->3)-beta-D-galactosyl-(1->4)-beta-D-glucosylceramide
CHEBI:16122	3-(4-hydroxy-3,5-diiodophenyl)lactic acid
CHEBI:16123	6-oxocineole
CHEBI:16124	alpha-L-fucosyl-(1->2)-beta-D-galactosyl group
CHEBI:16125	hexadecan-1-ol
CHEBI:16126	3-(4-deoxy-beta-D-gluc-4-enosyluronic acid)-N-acetyl-D-glucosamine
CHEBI:16128	dTDP-4-dehydro-6-deoxy-alpha-D-glucose
CHEBI:16129	17alpha-(N-acetyl-D-glucosaminyl)estradiol 3-glucosiduronic acid
CHEBI:16130	DDT
CHEBI:16131	4-(hydroxymethyl)phenylhydrazine
CHEBI:16132	2-deoxy-D-ribose 5-phosphate
CHEBI:16133	cyclopentanol
CHEBI:16134	ammonia
CHEBI:16135	isobutyric acid
CHEBI:16136	hydrogen sulfide
CHEBI:16137	chondroitin D-glucuronate
CHEBI:16138	2-deoxy-D-gluconic acid
CHEBI:16141	undecaprenyl dihydrogen phosphate
CHEBI:16142	3-dehydro-L-gulonic acid
CHEBI:16143	1-guanidino-1-deoxy-scyllo-inositol 4-phosphate
CHEBI:16144	selenophosphate
CHEBI:16146	maleamate
CHEBI:16147	11-O-demethyl-17-O-deacetylvindoline
CHEBI:16148	heptadecane
CHEBI:16150	benzoate
CHEBI:16151	3,4-dihydrocoumarin
CHEBI:16152	1-phosphatidyl-1D-myo-inositol 3,4-bisphosphate
CHEBI:16153	N-acetyllactosamine
CHEBI:16154	L-gulonic acid
CHEBI:16155	myo-inositol 1,3,4,6-tetrakisphosphate
CHEBI:16157	D-arabinonate
CHEBI:16159	sulochrin
CHEBI:16160	O-succinyl-L-homoserine
CHEBI:16161	CoA-disulfide
CHEBI:16162	o-orsellinate
CHEBI:16163	S-carboxymethyl-L-cysteine
CHEBI:16164	pyrogallol
CHEBI:16165	D-glucono-1,4-lactone
CHEBI:16166	2-caffeoylisocitric acid
CHEBI:16168	6-hydroxynicotinic acid
CHEBI:16169	homogentisate
CHEBI:16170	mercury(0)
CHEBI:16171	NMN zwitterion
CHEBI:16172	neryl diphosphate
CHEBI:16173	aldehydo-N-acyl-D-mannosamine 6-phosphate
CHEBI:16174	dADP
CHEBI:16175	cholest-4-en-3-one
CHEBI:16176	D-ornithine
CHEBI:16177	vicianose
CHEBI:16179	retinyl ester
CHEBI:16180	N-acylglycine
CHEBI:16181	1-amino-1-deoxy-scyllo-inositol
CHEBI:16182	2-methylbutanal
CHEBI:16183	methane
CHEBI:16184	7-O-acetylsalutaridinol
CHEBI:16187	1-piperideine-2-carboxylate
CHEBI:16188	octan-1-ol
CHEBI:16189	sulfate
CHEBI:16190	cis-cyclohexa-3,5-diene-1,2-diol
CHEBI:16192	2'-deoxyguanosine 5'-monophosphate
CHEBI:16193	3-hydroxybenzoate
CHEBI:16196	oleic acid
CHEBI:16197	N-acylsphingosine 1-phosphate
CHEBI:16198	N-acetyl-beta-D-glucosaminyl-1,6-beta-D-galactosyl-1,4-N-acetyl-D-glucosaminyl group
CHEBI:16199	urea
CHEBI:16200	questin
CHEBI:16204	phloroglucinol
CHEBI:16205	biphenyl-2,3-diol
CHEBI:16206	sn-3-O-(geranylgeranyl)glycerol 1-phosphate
CHEBI:16207	3-hydroxybenzaldehyde
CHEBI:16208	3-mercaptopyruvic acid
CHEBI:16209	hypotaurocyamine
CHEBI:16210	sinapoyltartronic acid
CHEBI:16211	cis-2-chloro-4-carboxymethylenebut-2-en-1,4-olide
CHEBI:16213	coformycin
CHEBI:16214	dolichyl phosphate
CHEBI:16215	phosphonate(2-)
CHEBI:16216	3-(acetamidomethylidene)-2-(hydroxymethyl)succinic acid
CHEBI:16217	D-glucono-1,5-lactone
CHEBI:16218	beta-D-glucose 1-phosphate
CHEBI:16220	coniferin
CHEBI:16221	sn-glycerol 1-phosphate
CHEBI:16222	D-galacto-hexodialdose
CHEBI:16223	dimethylarsinate
CHEBI:16224	alpha-D-mannopyranuronic acid
CHEBI:16225	S-formylglutathione
CHEBI:16226	limonin
CHEBI:16227	pyridine
CHEBI:16228	2,2-dialkylglycine
CHEBI:16229	3beta-hydroxy-5beta-pregnan-20-one
CHEBI:16230	5-hydroxypentanoate
CHEBI:16231	cis-4-hydroxy-D-proline
CHEBI:16232	N(6)-acyl-L-lysine
CHEBI:16233	(S)-cheilanthifoline
CHEBI:16234	hydroxide
CHEBI:16235	guanine
CHEBI:16236	ethanol
CHEBI:16237	4-chlorophenylacetate
CHEBI:16238	FAD
CHEBI:16239	benzyl (2R,3S)-3-hydroxy-2-methylbutanoate
CHEBI:16240	hydrogen peroxide
CHEBI:16241	aldehydo-D-arabinose 5-phosphate
CHEBI:16243	quercetin
CHEBI:16244	4-(trimethylammonio)butanoate
CHEBI:16246	D-ribitol 5-phosphate
CHEBI:16250	N-acetyl-beta-D-glucosaminyl-(1->3)-N-acetyl-D-galactosaminyl group
CHEBI:16251	deaminohydroxyblasticidin S
CHEBI:16252	6-methoxymellein
CHEBI:16253	2-(acetamidomethylidene)succinic acid
CHEBI:16254	11-cis-retinyl palmitate
CHEBI:16255	L-histidinol
CHEBI:16256	2-methyl-3-oxopropanoic acid
CHEBI:16257	5-O-(1-carboxyvinyl)-3-phosphoshikimic acid
CHEBI:16259	N-acetyl-L-phenylalanine
CHEBI:16260	2-nitrophenol
CHEBI:16261	chitosan
CHEBI:16264	UDP-N-acetyl-alpha-D-glucosamine
CHEBI:16265	succinic semialdehyde
CHEBI:16266	2,3-bis-O-(geranylgeranyl)glycerol 1-phosphate
CHEBI:16267	(R)-4-hydroxymandelonitrile beta-D-glucoside
CHEBI:16268	nitroethane
CHEBI:16269	N,N-dimethylaniline
CHEBI:16270	benzoylagmatine
CHEBI:16271	2-exo-hydroxy-1,8-cineole
CHEBI:16273	2-amino-3-oxo-4-(phosphonooxy)butanoic acid
CHEBI:16274	5,12-dihydroxanthommatin
CHEBI:16275	all-trans-octaprenyl diphosphate
CHEBI:16277	haloacetic acid
CHEBI:16278	2-hydroxy-3-oxoadipic acid
CHEBI:16279	1-O-trans-cinnamoyl-beta-D-glucopyranose
CHEBI:16281	3-(2-carboxyethenyl)-cis,cis-muconic acid
CHEBI:16282	2-ureidoglycine
CHEBI:16283	L-cystine
CHEBI:16284	dATP
CHEBI:16285	phytanic acid
CHEBI:16286	3beta-hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carbaldehyde
CHEBI:16287	UDP-N-acetyl-D-mannosamine
CHEBI:16288	O-acetyl-L-homoserine
CHEBI:16289	beta-D-galactosyl group
CHEBI:16290	5alpha-cholesta-7,24-dien-3beta-ol
CHEBI:16291	1-alkyl-2-acetyl-sn-glycerol
CHEBI:16292	D-arabinono-1,4-lactone
CHEBI:16294	barbituric acid
CHEBI:16295	alpha-D-glucosyl-(1->6)-alpha-D-glucosyl-(1->6)-alpha-D-glucosyl-(1->3')-1-alkyl-2-acylglycerol
CHEBI:16296	D-tryptophan
CHEBI:16297	N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosylceramide
CHEBI:16298	D-mannitol 1-phosphate
CHEBI:16299	dehydrocoformycin
CHEBI:16300	alpha-D-ribose 1-phosphate
CHEBI:16301	nitrite
CHEBI:16302	11-cis-retinol
CHEBI:16303	3-amino-L-alanine
CHEBI:16304	cob(II)alamin
CHEBI:16305	N(2),N(5)-dibenzoyl-L-ornithine
CHEBI:16307	anthocyanidin 3-O-beta-D-glucoside
CHEBI:16308	sucrose 6(F)-phosphate
CHEBI:16309	4-sulfobenzoate(1-)
CHEBI:16310	sulcatone
CHEBI:16311	dCTP
CHEBI:16312	3alpha,7alpha-dihydroxy-12-oxo-5beta-cholanic acid
CHEBI:16313	D-proline
CHEBI:16314	N-formylmethanofuran
CHEBI:16315	morphinone
CHEBI:16316	N-hydroxy-L-aspartic 1-amide
CHEBI:16317	3alpha-hydroxyglycyrrhetinic acid
CHEBI:16318	4-nitrocatechol
CHEBI:16319	2-acetamido-5-oxopentanoic acid
CHEBI:16320	(R)-3-aminoisobutyric acid
CHEBI:16321	4-carboxy-2-hydroxyhexa-2,4-dienedioic acid
CHEBI:16322	myo-inositol 1,3,4,5,6-pentakisphosphate
CHEBI:16323	plastoquinol-1
CHEBI:16324	rifamycin O
CHEBI:16325	lithocholic acid
CHEBI:16326	alpha-D-hexose 1-phosphate
CHEBI:16327	2-oxosuccinamic acid
CHEBI:16329	UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-L-lysine
CHEBI:16330	17beta-hydroxy-5alpha-androstan-3-one
CHEBI:16331	phloretate
CHEBI:16332	D-xylulose 5-phosphate
CHEBI:16333	2-arylpropionic acid
CHEBI:16335	adenosine
CHEBI:16336	hyaluronic acid
CHEBI:16337	phosphatidic acid
CHEBI:16338	4-hydroxy-L-glutamate(2-)
CHEBI:16342	L-5-carboxymethylhydantoin
CHEBI:16343	phenylethanolamine
CHEBI:16344	guanidinoacetic acid
CHEBI:16345	3-sulfino-L-alanine
CHEBI:16346	(S)-1-phenylethanol
CHEBI:16347	(R)-carnitine
CHEBI:16348	3-nitropropanoic acid
CHEBI:16349	L-citrulline
CHEBI:16351	2-(alpha-D-mannosyl)-3-phosphoglyceric acid
CHEBI:16352	4-hydroxy-1-pyrroline-2-carboxylic acid
CHEBI:16353	sinapine
CHEBI:16354	N-methylhydantoin
CHEBI:16355	1-iodo-2-methoxybenzene
CHEBI:16356	3',5'-cyclic GMP
CHEBI:16357	3-(pyrazol-1-yl)-L-alanine
CHEBI:16358	(R)-vicianin
CHEBI:16359	cholic acid
CHEBI:16361	alpha-N-acetylneuraminyl-2,3-beta-D-galactosyl group
CHEBI:16363	alpha-santonin
CHEBI:16364	pyridine-2,5-diol
CHEBI:16365	quinolin-2-ol
CHEBI:16366	anthocyanidin cation
CHEBI:16367	N(tele)-methyl-L-histidine residue
CHEBI:16368	6-hydroxymellein
CHEBI:16369	5-dehydro-4-deoxy-D-glucaric acid
CHEBI:16370	dihydrophloroglucinol
CHEBI:16371	CDP-acylglycerol
CHEBI:16372	4,5alpha-dihydrocortisone
CHEBI:16373	(S)-3-(imidazol-5-yl)lactic acid
CHEBI:16374	menaquinone
CHEBI:16375	D-cysteine
CHEBI:16377	sabinene hydrate
CHEBI:16378	threo-3-methyl-L-aspartate(2-)
CHEBI:16379	Co-methyl-Co-5-hydroxybenzimidazolylcob(III)amide
CHEBI:16380	vindoline
CHEBI:16381	2'-deoxyribonucleoside 5'-triphosphate
CHEBI:16382	iodide
CHEBI:16383	cis-aconitate(3-)
CHEBI:16384	trans-5-O-caffeoyl-D-quinic acid
CHEBI:16387	(R)-N-methylcoclaurine
CHEBI:16388	4-hydroxymandelic acid
CHEBI:16389	ubiquinones
CHEBI:16390	3alpha,12alpha-dihydroxy-7-oxo-5beta-cholanic acid
CHEBI:16392	D-xylono-1,4-lactone
