CHEBI	BIGG
chebi:20578	5hoxnfkyn
chebi:2065	5hoxnfkyn
chebi:36407	5hoxnfkyn
chebi:80591	7mhp
chebi:4494	C06948
chebi:49574	C06948
chebi:49575	C06948
chebi:35861	CN0016
chebi:11978	T4hcinnm
chebi:12007	T4hcinnm
chebi:12876	T4hcinnm
chebi:1812	T4hcinnm
chebi:20347	T4hcinnm
chebi:20348	T4hcinnm
chebi:20405	T4hcinnm
chebi:27061	T4hcinnm
chebi:32373	T4hcinnm
chebi:32374	T4hcinnm
chebi:36090	T4hcinnm
chebi:43108	T4hcinnm
chebi:12078	56dura
chebi:15901	56dura
chebi:19360	56dura
chebi:1999	56dura
chebi:20511	56dura
chebi:42107	56dura
chebi:921	56dura
chebi:15072	HC00361
chebi:17969	HC00361
chebi:26620	HC00361
chebi:58335	HC00361
chebi:9081	HC00361
chebi:15072	s17bp
chebi:17969	s17bp
chebi:26620	s17bp
chebi:58335	s17bp
chebi:9081	s17bp
chebi:44027	mqn8
chebi:12068	methf
chebi:12069	methf
chebi:15638	methf
chebi:1987	methf
chebi:57455	methf
chebi:12934	galam6p
chebi:18232	galam6p
chebi:20953	galam6p
chebi:4137	galam6p
chebi:71674	galam6p
chebi:23607	dtocophe
chebi:35080	dtocophe
chebi:47772	dtocophe
chebi:80603	dmcital
chebi:36167	DPA
chebi:36171	DPA
chebi:44858	DPA
chebi:46835	DPA
chebi:46837	DPA
chebi:85252	docohxeth
chebi:4676	dodecanac
chebi:76273	dodecanac
chebi:23875	dolp
chebi:10581	photon
chebi:14383	photon
chebi:30212	photon
chebi:169292	CE2890
chebi:80347	CE2891
chebi:169592	CE4753
chebi:31528	ebastine
chebi:11477	id3acald
chebi:14445	id3acald
chebi:18086	id3acald
chebi:24798	id3acald
chebi:5902	id3acald
chebi:24819	ind56qn
chebi:27406	ind56qn
chebi:5912	ind56qn
chebi:46645	ibutoh
chebi:48943	2mppal
chebi:1124	oxglyc
chebi:11584	oxglyc
chebi:14705	oxglyc
chebi:17778	oxglyc
chebi:19606	oxglyc
chebi:58265	oxglyc
chebi:23929	epist
chebi:50586	epist
chebi:81579	epo
chebi:12034	4nph
chebi:16836	4nph
chebi:1913	4nph
chebi:20457	4nph
chebi:44390	4nph
chebi:57917	4nph
chebi:26001	pphos
chebi:37548	pphos
chebi:43167	pphos
chebi:8073	pphos
chebi:14395	hxdcal
chebi:14729	hxdcal
chebi:17600	hxdcal
chebi:19159	hxdcal
chebi:24539	hxdcal
chebi:5695	hxdcal
chebi:132938	ethmalac
chebi:132939	ethmalac
chebi:741548	ethmalac
chebi:10598	26dap__M
chebi:12822	26dap__M
chebi:12823	26dap__M
chebi:12825	26dap__M
chebi:16488	26dap__M
chebi:25203	26dap__M
chebi:25204	26dap__M
chebi:30308	26dap__M
chebi:40838	26dap__M
chebi:57791	26dap__M
chebi:27019	tolbutamide
chebi:27999	tolbutamide
chebi:9616	tolbutamide
chebi:89634	melanin
chebi:52970	q6h2
chebi:24091	f5hoxkyn
chebi:28736	f5hoxkyn
chebi:5149	f5hoxkyn
chebi:32419	M01235
chebi:32420	M01235
chebi:11883	3php
chebi:11884	3php
chebi:1661	3php
chebi:18110	3php
chebi:20191	3php
chebi:20192	3php
chebi:30933	3php
chebi:1605	3mldz
chebi:19063	3mldz
chebi:20135	3mldz
chebi:28104	3mldz
chebi:644	3mldz
chebi:89379	CE1926
chebi:46994	arab__D
chebi:73964	2tcc
chebi:19451	2a3pp
chebi:28388	2a3pp
chebi:999	2a3pp
chebi:170101	2hdecg3p
chebi:172651	2hdecg3p
chebi:1130	hmccm
chebi:19613	hmccm
chebi:28249	hmccm
chebi:14423	hmbil
chebi:16645	hmbil
chebi:24716	hmbil
chebi:57845	hmbil
chebi:5809	hmbil
chebi:48945	2mbtoh
chebi:131533	pydam
chebi:14978	pydam
chebi:16410	pydam
chebi:26426	pydam
chebi:45228	pydam
chebi:57761	pydam
chebi:8669	pydam
chebi:145242	2odecg3p
chebi:31654	glz
chebi:11173	dhna
chebi:18094	dhna
chebi:18933	dhna
chebi:539	dhna
chebi:73898	gly_gln__L
chebi:74392	gly_gln__L
chebi:74120	gly_met__L
chebi:74393	gly_met__L
chebi:80173	CE2314
chebi:87044	CE2314
chebi:14867	ppbng
chebi:17381	ppbng
chebi:26212	ppbng
chebi:44832	ppbng
chebi:58126	ppbng
chebi:8335	ppbng
chebi:155838	glysar
chebi:155876	glysar
chebi:132942	quln
chebi:14975	quln
chebi:16675	quln
chebi:26417	quln
chebi:26418	quln
chebi:29959	quln
chebi:44529	quln
chebi:46828	quln
chebi:46832	quln
chebi:46833	quln
chebi:8663	quln
chebi:80613	6tgsnmp
chebi:61873	2dmmql8
chebi:11776	3dsphgn
chebi:11783	3dsphgn
chebi:1489	3dsphgn
chebi:17862	3dsphgn
chebi:19991	3dsphgn
chebi:58299	3dsphgn
chebi:43587	CE2516
chebi:53486	CE2516
chebi:71589	CE2516
chebi:43587	dlnlcg
chebi:53486	dlnlcg
chebi:71589	dlnlcg
chebi:32389	strdnc
chebi:77222	strdnc
chebi:10212	aprop
chebi:140809	aprop
chebi:22444	aprop
chebi:27959	aprop
chebi:21171	gt1a_cho
chebi:27691	gt1a_cho
chebi:5231	gt1a_cho
chebi:78447	gt1a_cho
chebi:13888	bzalc
chebi:17987	bzalc
chebi:22742	bzalc
chebi:25399	bzalc
chebi:3053	bzalc
chebi:70749	c6crn
chebi:84834	c6crn
chebi:143075	HC00576
chebi:24607	HC00576
chebi:28050	HC00576
chebi:5750	HC00576
chebi:85981	HC00576
chebi:143075	hcarn
chebi:24607	hcarn
chebi:28050	hcarn
chebi:5750	hcarn
chebi:85981	hcarn
chebi:143075	hmcarn
chebi:24607	hmcarn
chebi:28050	hmcarn
chebi:5750	hmcarn
chebi:85981	hmcarn
chebi:72708	h2acon_C
chebi:72710	h2acon_C
chebi:72711	h3acon_C
chebi:72712	h3acon_C
chebi:68889	34dhpe
chebi:133907	CE2011
chebi:10531	dudp
chebi:19262	dudp
chebi:28850	dudp
chebi:60471	dudp
chebi:167191	CE5276
chebi:74684	CE5276
chebi:11848	fer
chebi:14259	fer
chebi:14260	fer
chebi:17620	fer
chebi:24029	fer
chebi:24030	fer
chebi:29749	fer
chebi:42445	fer
chebi:5046	fer
chebi:14248	focytc
chebi:15983	focytc
chebi:5033	focytc
chebi:12002	4hbald
chebi:17597	4hbald
chebi:1857	4hbald
chebi:20396	4hbald
chebi:43009	4hbald
chebi:50569	ibutac
chebi:133610	CE4969
chebi:70979	CE4969
chebi:15135	so4
chebi:16189	so4
chebi:26836	so4
chebi:29199	so4
chebi:45687	so4
chebi:45693	so4
chebi:45696	so4
chebi:9335	so4
chebi:165866	CE1941
chebi:1066	2dhglcn
chebi:11559	2dhglcn
chebi:1180	2dhglcn
chebi:16808	2dhglcn
chebi:19539	2dhglcn
chebi:19669	2dhglcn
chebi:27469	2dhglcn
chebi:58512	2dhglcn
chebi:59504	2dhglcn
chebi:51824	CE1940
chebi:58869	CE1940
chebi:169952	13_cis_retn
chebi:6067	13_cis_retn
chebi:133611	CE4968
chebi:70984	CE4968
chebi:13760	alltt
chebi:17536	alltt
chebi:22352	alltt
chebi:22353	alltt
chebi:2593	alltt
chebi:30837	alltt
chebi:22566	anxan
chebi:2749	anxan
chebi:27867	anxan
chebi:21610	acgly
chebi:40405	acgly
chebi:40410	acgly
chebi:61887	acgly
chebi:133580	hexgly
chebi:64390	hexgly
chebi:73806	ala_L_met__L
chebi:11006	pant__R
chebi:14737	pant__R
chebi:15980	pant__R
chebi:18695	pant__R
chebi:18696	pant__R
chebi:18697	pant__R
chebi:350	pant__R
chebi:44662	pant__R
chebi:21289	eryth
chebi:27913	eryth
chebi:6214	eryth
chebi:11891	3spyr
chebi:1669	3spyr
chebi:16894	3spyr
chebi:45736	3spyr
chebi:57940	3spyr
chebi:85263	didecaeth
chebi:10072	C02470
chebi:71201	C02470
chebi:10072	CE2949
chebi:71201	CE2949
chebi:24784	iasp
chebi:50616	iasp
chebi:5878	iasp
chebi:58831	iasp
chebi:77875	iasp
chebi:133302	CE7083
chebi:88493	CE7083
chebi:175815	CE7087
chebi:13351	h2co3
chebi:13363	h2co3
chebi:17544	h2co3
chebi:22863	h2co3
chebi:23017	h2co3
chebi:23744	h2co3
chebi:28976	h2co3
chebi:29201	h2co3
chebi:3401	h2co3
chebi:40961	h2co3
chebi:41605	h2co3
chebi:41609	h2co3
chebi:5589	h2co3
chebi:13351	hco3
chebi:13363	hco3
chebi:17544	hco3
chebi:22863	hco3
chebi:23017	hco3
chebi:23744	hco3
chebi:28976	hco3
chebi:29201	hco3
chebi:3401	hco3
chebi:40961	hco3
chebi:41605	hco3
chebi:41609	hco3
chebi:5589	hco3
chebi:12626	N1sprm
chebi:17312	N1sprm
chebi:21799	N1sprm
chebi:58101	N1sprm
chebi:7357	N1sprm
chebi:14986	pqq
chebi:18315	pqq
chebi:26460	pqq
chebi:45251	pqq
chebi:49082	pqq
chebi:58442	pqq
chebi:7881	pqq
chebi:64032	lineth
chebi:132329	skm
chebi:15083	skm
chebi:16119	skm
chebi:26662	skm
chebi:26663	skm
chebi:26664	skm
chebi:36208	skm
chebi:45740	skm
chebi:9133	skm
chebi:175262	CE2102
chebi:15276	tym
chebi:15760	tym
chebi:27174	tym
chebi:327995	tym
chebi:9799	tym
chebi:34130	C14770
chebi:63967	C14770
chebi:76625	C14770
chebi:34157	C14771
chebi:84024	C14771
chebi:10952	h2mb4p
chebi:128753	h2mb4p
chebi:15664	h2mb4p
chebi:632	h2mb4p
chebi:64489	pcholmyr_hs
chebi:131924	pcholn15_hs
chebi:74340	pcholhep_hs
chebi:86256	pcholn203_hs
chebi:86259	pcholn204_hs
chebi:149625	ntm2amep
chebi:7347	ntm2amep
chebi:86260	pcholn24_hs
chebi:168421	pe15_hs
chebi:76090	pe2linl_hs
chebi:76233	pe2linl_hs
chebi:10835	hmppp9
chebi:11322	hmppp9
chebi:15434	hmppp9
chebi:29463	hmppp9
chebi:60489	hmppp9
chebi:77664	hmppp9
chebi:176611	mn4
chebi:25158	mn4
chebi:11782	3dhsk
chebi:12123	3dhsk
chebi:1488	3dhsk
chebi:16630	3dhsk
chebi:177846	3dhsk
chebi:19998	3dhsk
chebi:19999	3dhsk
chebi:2052	3dhsk
chebi:20566	3dhsk
chebi:30918	3dhsk
chebi:42005	3dhsk
chebi:139147	manmi1p__D
chebi:60448	manmi1p__D
chebi:62973	manttr
chebi:165587	hepdeceth
chebi:80624	56dh5flura
chebi:131992	C14768
chebi:34450	C14768
chebi:63973	C14768
chebi:147410	5flurimp
chebi:40101	5flurimp
chebi:34490	C14769
chebi:63972	C14769
chebi:84025	C14769
chebi:24075	fol
chebi:27470	fol
chebi:42610	fol
chebi:5140	fol
chebi:569217	fol
chebi:62501	fol
chebi:64858	na15dap
chebi:64860	na15dap
chebi:14707	oxalcoa
chebi:15535	oxalcoa
chebi:25738	oxalcoa
chebi:49814	oxalcoa
chebi:57388	oxalcoa
chebi:7817	oxalcoa
chebi:62828	bmn
chebi:29359	CE5049
chebi:48800	CE5049
chebi:50728	CE5049
chebi:52580	CE5049
chebi:132961	methsucc
chebi:89843	methsucc
chebi:91315	methsucc
chebi:11704	quc
chebi:14991	quc
chebi:16243	quc
chebi:26472	quc
chebi:45280	quc
chebi:57694	quc
chebi:8696	quc
chebi:6931	mdz
chebi:11254	dxyl5p
chebi:16493	dxyl5p
chebi:57792	dxyl5p
chebi:622	dxyl5p
chebi:75342	magole_hs
chebi:75757	magole_hs
chebi:14112	dad_2
chebi:17256	dad_2
chebi:19234	dad_2
chebi:39863	dad_2
chebi:40535	dad_2
chebi:40560	dad_2
chebi:4405	dad_2
chebi:25436	mycolate
chebi:25437	mycolate
chebi:25438	mycolate
chebi:10558	acybut
chebi:24187	acybut
chebi:28474	acybut
chebi:85262	tetdecaeth
chebi:177869	56iqcrbxlt
chebi:81394	56iqcrbxlt
chebi:177869	CE1562
chebi:81394	CE1562
chebi:13302	dna
chebi:16991	dna
chebi:21123	dna
chebi:33698	dna
chebi:4291	dna
chebi:14401	hista
chebi:18295	hista
chebi:24596	hista
chebi:43187	hista
chebi:58432	hista
chebi:817	hista
chebi:133591	actyr
chebi:21563	actyr
chebi:88403	nacvanala
chebi:74456	hmfurn
chebi:37425	galctn__L
chebi:53071	galctn__L
chebi:50603	Nfortyr
chebi:25941	CE5643
chebi:25942	CE5643
chebi:63837	M02760
chebi:26278	ppoh
chebi:28831	ppoh
chebi:44960	ppoh
chebi:8472	ppoh
chebi:139328	CE1059
chebi:61403	psclys
chebi:61425	psclys
chebi:13192	26dap_LL
chebi:16026	26dap_LL
chebi:21428	26dap_LL
chebi:21429	26dap_LL
chebi:47031	26dap_LL
chebi:57609	26dap_LL
chebi:6341	26dap_LL
chebi:174895	CE5795
chebi:11696	34dhpacet
chebi:11697	34dhpacet
chebi:1386	34dhpacet
chebi:17612	34dhpacet
chebi:19889	34dhpacet
chebi:41936	34dhpacet
chebi:41941	34dhpacet
chebi:11696	34dhpha
chebi:11697	34dhpha
chebi:1386	34dhpha
chebi:17612	34dhpha
chebi:19889	34dhpha
chebi:41936	34dhpha
chebi:41941	34dhpha
chebi:176195	CE5798
chebi:14116	dgsn
chebi:17172	dgsn
chebi:19244	dgsn
chebi:23624	dgsn
chebi:42667	dgsn
chebi:42867	dgsn
chebi:42987	dgsn
chebi:4412	dgsn
chebi:62726	CE6000
chebi:62750	CE6000
chebi:1051	2ddg6p
chebi:11543	2ddg6p
chebi:11551	2ddg6p
chebi:12227	2ddg6p
chebi:15925	2ddg6p
chebi:19522	2ddg6p
chebi:57569	2ddg6p
chebi:173732	CE5538
chebi:111762	C07486
chebi:7624	C07486
chebi:173739	CE2172
chebi:25597	novbcn
chebi:28368	novbcn
chebi:44505	novbcn
chebi:71339	novbcn
chebi:7644	novbcn
chebi:21949	c4crn
chebi:7676	c4crn
chebi:14586	ch4s
chebi:16007	ch4s
chebi:25225	ch4s
chebi:6814	ch4s
chebi:168788	CE5236
chebi:13379	mg2
chebi:176599	mg2
chebi:18420	mg2
chebi:25112	mg2
chebi:39127	mg2
chebi:49736	mg2
chebi:6635	mg2
chebi:172560	CE6185
chebi:10648	glyc3p
chebi:12843	glyc3p
chebi:12848	glyc3p
chebi:15978	glyc3p
chebi:26705	glyc3p
chebi:42793	glyc3p
chebi:57597	glyc3p
chebi:14782	peamn
chebi:18397	peamn
chebi:225237	peamn
chebi:25965	peamn
chebi:45001	peamn
chebi:50048	peamn
chebi:8063	peamn
chebi:4057	cytP450o
chebi:72825	1agpg160
chebi:73093	1agpg160
chebi:75158	1agpg160
chebi:75376	1agpg160
chebi:138795	1agpg161
chebi:10910	prostge2
chebi:10911	prostge2
chebi:114125	prostge2
chebi:15551	prostge2
chebi:26323	prostge2
chebi:4625	prostge2
chebi:606564	prostge2
chebi:8512	prostge2
chebi:15230	thmmp
chebi:15231	thmmp
chebi:26945	thmmp
chebi:37574	thmmp
chebi:37575	thmmp
chebi:46189	thmmp
chebi:9533	thmmp
chebi:72665	CE2049
chebi:84028	CE2049
chebi:133309	CE4990
chebi:19140	CE4990
chebi:27814	CE4990
chebi:742	CE4990
chebi:10968	actn__R
chebi:10996	actn__R
chebi:15686	actn__R
chebi:18680	actn__R
chebi:335	actn__R
chebi:43026	actn__R
chebi:19449	HC01496
chebi:28095	HC01496
chebi:997	HC01496
chebi:11686	ga
chebi:14291	ga
chebi:16918	ga
chebi:24178	ga
chebi:24180	ga
chebi:30778	ga
chebi:5268	ga
chebi:11478	mcom
chebi:17827	mcom
chebi:19421	mcom
chebi:58286	mcom
chebi:975	mcom
chebi:76304	omhdocosac
chebi:76322	omhdocosac
chebi:133066	cysacmp
chebi:133067	cysacmp
chebi:80567	3hlido
chebi:4047	cgly
chebi:61694	cgly
chebi:13153	Lpipecol
chebi:18796	Lpipecol
chebi:18797	Lpipecol
chebi:30633	Lpipecol
chebi:30913	Lpipecol
chebi:61185	Lpipecol
chebi:6284	Lpipecol
chebi:81015	CE3038
chebi:166681	M00937
chebi:166806	M00939
chebi:14368	glx
chebi:16891	glx
chebi:24420	glx
chebi:24421	glx
chebi:35977	glx
chebi:36655	glx
chebi:42767	glx
chebi:5509	glx
chebi:134186	oretn
chebi:80656	oretn
chebi:13019	ser__D
chebi:143888	ser__D
chebi:16523	ser__D
chebi:21090	ser__D
chebi:32840	ser__D
chebi:32841	ser__D
chebi:35247	ser__D
chebi:42262	ser__D
chebi:4245	ser__D
chebi:80612	6txan5mp
chebi:13081	Largn
chebi:17530	Largn
chebi:21238	Largn
chebi:21239	Largn
chebi:58180	Largn
chebi:6190	Largn
chebi:131989	pcholn19_hs
chebi:88053	Ac1PIM1
chebi:15698	dcyt
chebi:19240	dcyt
chebi:41417	dcyt
chebi:41430	dcyt
chebi:41806	dcyt
chebi:4407	dcyt
chebi:80625	aflburppa
chebi:10679	trnagln
chebi:15174	trnagln
chebi:29168	trnagln
chebi:23858	docosac
chebi:25463	docosac
chebi:28941	docosac
chebi:3003	docosac
chebi:34560	C14851
chebi:34564	C14849
chebi:13094	Lcyst
chebi:17285	Lcyst
chebi:44466	Lcyst
chebi:44513	Lcyst
chebi:44590	Lcyst
chebi:44708	Lcyst
chebi:58090	Lcyst
chebi:6206	Lcyst
chebi:11870	3oxoadp
chebi:15775	3oxoadp
chebi:1631	3oxoadp
chebi:20162	3oxoadp
chebi:37440	3oxoadp
chebi:23857	crvnc
chebi:28125	crvnc
chebi:43162	crvnc
chebi:4673	crvnc
chebi:77016	crvnc
chebi:170416	pe18111Z1819Z
chebi:64252	cdhxfut
chebi:64270	cdhxfut
chebi:137679	urscholcoa
chebi:138379	urscholcoa
chebi:81277	urscholcoa
chebi:12153	5oxpro
chebi:12157	5oxpro
chebi:16010	5oxpro
chebi:18183	5oxpro
chebi:20619	5oxpro
chebi:20624	5oxpro
chebi:2113	5oxpro
chebi:2116	5oxpro
chebi:44704	5oxpro
chebi:44943	5oxpro
chebi:57606	5oxpro
chebi:58402	5oxpro
chebi:12234	6pthp
chebi:12235	6pthp
chebi:12236	6pthp
chebi:136564	6pthp
chebi:17804	6pthp
chebi:20757	6pthp
chebi:2235	6pthp
chebi:14160	dhpt
chebi:17839	dhpt
chebi:23762	dhpt
chebi:4581	dhpt
chebi:10960	argsuc
chebi:15682	argsuc
chebi:21475	argsuc
chebi:57472	argsuc
chebi:7098	argsuc
chebi:14154	C02147
chebi:18047	C02147
chebi:23751	C02147
chebi:23752	C02147
chebi:30316	C02147
chebi:30317	C02147
chebi:45226	C02147
chebi:45230	C02147
chebi:4569	C02147
chebi:83093	C02147
chebi:75036	1agpe180
chebi:83047	1agpe180
chebi:75036	peste_hs
chebi:83047	peste_hs
chebi:12204	acglc__D
chebi:17901	acglc__D
chebi:20693	acglc__D
chebi:2166	acglc__D
chebi:62111	acglc__D
chebi:43011	CE2705
chebi:43025	CE2705
chebi:43029	CE2705
chebi:64277	CE2705
chebi:6801	M02467
chebi:90688	M02467
chebi:11969	glutacoa
chebi:14320	glutacoa
chebi:15497	glutacoa
chebi:24310	glutacoa
chebi:5430	glutacoa
chebi:57353	glutacoa
chebi:11969	td2glutrcoa
chebi:14320	td2glutrcoa
chebi:15497	td2glutrcoa
chebi:24310	td2glutrcoa
chebi:5430	td2glutrcoa
chebi:57353	td2glutrcoa
chebi:15129	suc6p
chebi:15130	suc6p
chebi:16308	suc6p
chebi:26813	suc6p
chebi:57723	suc6p
chebi:9315	suc6p
chebi:81014	CE1292
chebi:84146	CE1292
chebi:140741	hyptaur
chebi:14429	hyptaur
chebi:16668	hyptaur
chebi:24760	hyptaur
chebi:57853	hyptaur
chebi:5839	hyptaur
chebi:31457	dcal
chebi:25368	mobd
chebi:36264	mobd
chebi:6967	mobd
chebi:87053	M00964
chebi:12711	acrn
chebi:15960	acrn
chebi:21936	acrn
chebi:57589	acrn
chebi:7669	acrn
chebi:12081	56dihindlcrbxlt
chebi:16875	56dihindlcrbxlt
chebi:2003	56dihindlcrbxlt
chebi:20515	56dihindlcrbxlt
chebi:13099	L_dpchrm
chebi:15772	L_dpchrm
chebi:21281	L_dpchrm
chebi:57509	L_dpchrm
chebi:6212	L_dpchrm
chebi:13982	chsterol
chebi:16113	chsterol
chebi:172955	chsterol
chebi:23204	chsterol
chebi:3659	chsterol
chebi:41564	chsterol
chebi:136982	5adtststerones
chebi:138026	5adtststerones
chebi:11920	44mctr
chebi:1743	44mctr
chebi:17813	44mctr
chebi:13932	1a25dhvitd3
chebi:17823	1a25dhvitd3
chebi:19209	1a25dhvitd3
chebi:3307	1a25dhvitd3
chebi:46435	1a25dhvitd3
chebi:13932	cat
chebi:17823	cat
chebi:19209	cat
chebi:3307	cat
chebi:46435	cat
chebi:76316	sebcoa
chebi:76345	sebcoa
chebi:34963	HC02121
chebi:40619	HC02121
chebi:48926	HC02121
chebi:58758	HC02121
chebi:34963	hmgth
chebi:40619	hmgth
chebi:48926	hmgth
chebi:58758	hmgth
chebi:13367	so3
chebi:15139	so3
chebi:17137	so3
chebi:17359	so3
chebi:26837	so3
chebi:45548	so3
chebi:48854	so3
chebi:5598	so3
chebi:9344	so3
chebi:2601	allop
chebi:40276	allop
chebi:40279	allop
chebi:12175	C03681
chebi:20657	C03681
chebi:2144	C03681
chebi:28952	C03681
chebi:10192	hexdp
chebi:12779	hexdp
chebi:17528	hexdp
chebi:22343	hexdp
chebi:58179	hexdp
chebi:74309	ptdcacoa
chebi:74574	ptdcacoa
chebi:65059	docoscoa
chebi:65088	docoscoa
chebi:10739	C07297
chebi:15371	C07297
chebi:1650	C07297
chebi:20179	C07297
chebi:57291	C07297
chebi:3168	brasstrl
chebi:13281	co
chebi:17245	co
chebi:23013	co
chebi:3282	co
chebi:41526	co
chebi:25998	phlac
chebi:8100	phlac
chebi:14802	pchol_hs
chebi:36705	pchol_hs
chebi:49183	pchol_hs
chebi:13319	fe2
chebi:13321	fe2
chebi:176613	fe2
chebi:21129	fe2
chebi:24876	fe2
chebi:29033	fe2
chebi:34754	fe2
chebi:49599	fe2
chebi:13320	fe3
chebi:176614	fe3
chebi:21130	fe3
chebi:24877	fe3
chebi:29034	fe3
chebi:34755	fe3
chebi:49595	fe3
chebi:138672	clpnd
chebi:53488	clpnd
chebi:77224	clpnd
chebi:14577	melatn
chebi:16796	melatn
chebi:25180	melatn
chebi:6730	melatn
chebi:27256	HC01609
chebi:28766	HC01609
chebi:62626	HC01609
chebi:9904	HC01609
chebi:11691	34dhcinm
chebi:11692	34dhcinm
chebi:12870	34dhcinm
chebi:1379	34dhcinm
chebi:16433	34dhcinm
chebi:19877	34dhcinm
chebi:36281	34dhcinm
chebi:41964	34dhcinm
chebi:57770	34dhcinm
chebi:11691	dhcinnm
chebi:11692	dhcinnm
chebi:12870	dhcinnm
chebi:1379	dhcinnm
chebi:16433	dhcinnm
chebi:19877	dhcinnm
chebi:36281	dhcinnm
chebi:41964	dhcinnm
chebi:57770	dhcinnm
chebi:1021	amuco
chebi:11524	amuco
chebi:16886	amuco
chebi:19473	amuco
chebi:57937	amuco
chebi:77859	amuco
chebi:12700	sbzcoa
chebi:1279	sbzcoa
chebi:12836	sbzcoa
chebi:15509	sbzcoa
chebi:19779	sbzcoa
chebi:57364	sbzcoa
chebi:64883	chtbs6p
chebi:64897	chtbs6p
chebi:12266	8aonn
chebi:149468	8aonn
chebi:15830	8aonn
chebi:20808	8aonn
chebi:2308	8aonn
chebi:57532	8aonn
chebi:13177	thyox__L
chebi:18332	thyox__L
chebi:21406	thyox__L
chebi:305790	thyox__L
chebi:30660	thyox__L
chebi:45848	thyox__L
chebi:58448	thyox__L
chebi:60302	thyox__L
chebi:7663	thyox__L
chebi:31082	hkntd
chebi:58637	hkntd
chebi:13952	cellb
chebi:17057	cellb
chebi:23061	cellb
chebi:3522	cellb
chebi:14626	msh
chebi:16768	msh
chebi:25440	msh
chebi:7040	msh
chebi:18730	2ahbut
chebi:27681	2ahbut
chebi:373	2ahbut
chebi:49256	2ahbut
chebi:982	2ahbut
chebi:61231	seramp
chebi:61645	seramp
chebi:13948	carn
chebi:15727	carn
chebi:23040	carn
chebi:3428	carn
chebi:57485	carn
chebi:66874	carn
chebi:14734	ptth
chebi:16753	ptth
chebi:25843	ptth
chebi:7913	ptth
chebi:12844	glyc1p
chebi:16221	glyc1p
chebi:26702	glyc1p
chebi:26703	glyc1p
chebi:39668	glyc1p
chebi:5450	glyc1p
chebi:57685	glyc1p
chebi:1011	2ahhmd
chebi:11512	2ahhmd
chebi:11517	2ahhmd
chebi:15998	2ahhmd
chebi:19465	2ahhmd
chebi:57602	2ahhmd
chebi:72950	2ahhmd
chebi:73083	2ahhmd
chebi:1011	6hmhptpp
chebi:11512	6hmhptpp
chebi:11517	6hmhptpp
chebi:15998	6hmhptpp
chebi:19465	6hmhptpp
chebi:57602	6hmhptpp
chebi:72950	6hmhptpp
chebi:73083	6hmhptpp
chebi:10932	CE6247
chebi:1293	CE6247
chebi:15646	CE6247
chebi:19796	CE6247
chebi:57460	CE6247
chebi:10932	leuktrB4woh
chebi:1293	leuktrB4woh
chebi:15646	leuktrB4woh
chebi:19796	leuktrB4woh
chebi:57460	leuktrB4woh
chebi:70744	glypro
chebi:73779	glypro
chebi:2288	xoldioloneh
chebi:13960	C02528
chebi:16755	C02528
chebi:23093	C02528
chebi:23094	C02528
chebi:3588	C02528
chebi:3593	C02528
chebi:36234	C02528
chebi:57884	C02528
chebi:14037	cynt
chebi:23419	cynt
chebi:23422	cynt
chebi:28024	cynt
chebi:29195	cynt
chebi:3968	cynt
chebi:13294	coa
chebi:13295	coa
chebi:13298	coa
chebi:15346	coa
chebi:23355	coa
chebi:3771	coa
chebi:41597	coa
chebi:41631	coa
chebi:57287	coa
chebi:741566	coa
chebi:11414	lipidA_HP
chebi:11415	lipidA_HP
chebi:18380	lipidA_HP
chebi:19293	lipidA_HP
chebi:58466	lipidA_HP
chebi:862	lipidA_HP
chebi:11414	lipidAds
chebi:11415	lipidAds
chebi:18380	lipidAds
chebi:19293	lipidAds
chebi:58466	lipidAds
chebi:862	lipidAds
chebi:6499	C06315
chebi:67031	C06315
chebi:75094	M00003
chebi:78990	M00003
chebi:2393	actACP
chebi:25291	C06453
chebi:28115	C06453
chebi:48831	C06453
chebi:6869	C06453
chebi:14221	estrones
chebi:17474	estrones
chebi:23972	estrones
chebi:4871	estrones
chebi:60050	estrones
chebi:21338	idour
chebi:21341	idour
chebi:28481	idour
chebi:6252	idour
chebi:166764	CE2184
chebi:165628	c5dc
chebi:88543	c101crn
chebi:11622	mescon
chebi:14584	mescon
chebi:16600	mescon
chebi:19700	mescon
chebi:19701	mescon
chebi:36986	mescon
chebi:43999	mescon
chebi:6772	mescon
chebi:8798	rbflvrd
chebi:11656	2shchc
chebi:139582	CE1556
chebi:11242	ak2lgchol_hs
chebi:11247	ak2lgchol_hs
chebi:136120	ak2lgchol_hs
chebi:19016	ak2lgchol_hs
chebi:30909	ak2lgchol_hs
chebi:64495	ak2lgchol_hs
chebi:52283	igam
chebi:58886	igam
chebi:11879	3pg
chebi:11880	3pg
chebi:11882	3pg
chebi:12987	3pg
chebi:1657	3pg
chebi:1659	3pg
chebi:17050	3pg
chebi:17794	3pg
chebi:21029	3pg
chebi:24345	3pg
chebi:40016	3pg
chebi:57998	3pg
chebi:58272	3pg
chebi:88005	3pg
chebi:88352	3pg
chebi:171772	tetdeca511ac
chebi:13362	cyan
chebi:18407	cyan
chebi:5786	cyan
chebi:13713	acACP
chebi:17093	acACP
chebi:2409	acACP
chebi:2410	acACP
chebi:52477	acACP
chebi:12210	pimACP
chebi:14838	pimACP
chebi:15504	pimACP
chebi:2176	pimACP
